"id","code","category","name","unidade_tributacao","descricao_unidade"
"42029900","42029900","OBRAS DE COURO; ARTIGOS DE CORREEIRO OU DE SELEIRO;  ARTIGOS DE VIAGEM, BOLSAS E ARTEFATOS SEMELHANTES;  OBRAS DE TRIPA","42029900 - OUTROS ARTEFATOS,DE OUTS.MATERIAS","KG","Quilograma"
"42031000","42031000","OBRAS DE COURO; ARTIGOS DE CORREEIRO OU DE SELEIRO;  ARTIGOS DE VIAGEM, BOLSAS E ARTEFATOS SEMELHANTES;  OBRAS DE TRIPA","42031000 - VESTUARIO DE COURO NATURAL OU RECONSTITUIDO","KG","Quilograma"
"42032100","42032100","OBRAS DE COURO; ARTIGOS DE CORREEIRO OU DE SELEIRO;  ARTIGOS DE VIAGEM, BOLSAS E ARTEFATOS SEMELHANTES;  OBRAS DE TRIPA","42032100 - LUVAS,MITEMES,ETC.P/ESPORTES,DE COURO NATURAL/RECONSTIT","PARES","Pares"
"42032900","42032900","OBRAS DE COURO; ARTIGOS DE CORREEIRO OU DE SELEIRO;  ARTIGOS DE VIAGEM, BOLSAS E ARTEFATOS SEMELHANTES;  OBRAS DE TRIPA","42032900 - OUTS.LUVAS,MITEMES,ETC.DE COURO NATURAL/ RECONSTITUIDO","PARES","Pares"
"42032900","42032900","OBRAS DE COURO; ARTIGOS DE CORREEIRO OU DE SELEIRO;  ARTIGOS DE VIAGEM, BOLSAS E ARTEFATOS SEMELHANTES;  OBRAS DE TRIPA","42032900 - DE PROTEÇÃO, PARA TRABALHO MANUAL","PARES","Pares"
"42033000","42033000","OBRAS DE COURO; ARTIGOS DE CORREEIRO OU DE SELEIRO;  ARTIGOS DE VIAGEM, BOLSAS E ARTEFATOS SEMELHANTES;  OBRAS DE TRIPA","42033000 - CINTOS,CINTUROES,BANDOLEIRAS,ETC.DE COURO NAT/RECONSTIT","KG","Quilograma"
"42034000","42034000","OBRAS DE COURO; ARTIGOS DE CORREEIRO OU DE SELEIRO;  ARTIGOS DE VIAGEM, BOLSAS E ARTEFATOS SEMELHANTES;  OBRAS DE TRIPA","42034000 - OUTS.ACESSORIOS DE VESTUARIO,DE COURO NATURAL/RECONSTIT","KG","Quilograma"
"42050000","42050000","OBRAS DE COURO; ARTIGOS DE CORREEIRO OU DE SELEIRO;  ARTIGOS DE VIAGEM, BOLSAS E ARTEFATOS SEMELHANTES;  OBRAS DE TRIPA","42050000 - OUTROS OBRAS DE COURO NATURAL OU RECONSTITUIDO","KG","Quilograma"
"42060000","42060000","OBRAS DE COURO; ARTIGOS DE CORREEIRO OU DE SELEIRO;  ARTIGOS DE VIAGEM, BOLSAS E ARTEFATOS SEMELHANTES;  OBRAS DE TRIPA","42060000 - OUTS.OBRAS DE TRIPA,BAUDRUCHES,BEXIGA OU DE TENDOES","KG","Quilograma"
"42060000","42060000","OBRAS DE COURO; ARTIGOS DE CORREEIRO OU DE SELEIRO;  ARTIGOS DE VIAGEM, BOLSAS E ARTEFATOS SEMELHANTES;  OBRAS DE TRIPA","42060000 - CORDAS DE TRIPA","KG","Quilograma"
"43011000","43011000","PELETERIA (PELES COM PÊLO) E SUAS OBRAS; PELETERIA (PELES COM PÊLO) ARTIFICIAL","43011000 - PELETERIA EM BRUTO,DE VISON,INTEIRA","UN","Unidade"
"43013000","43013000","PELETERIA (PELES COM PÊLO) E SUAS OBRAS; PELETERIA (PELES COM PÊLO) ARTIFICIAL","43013000 - PELETERIA EM BRUTO,DE CORDEIROS ASTRACA,ETC.INTEIRA","UN","Unidade"
"43016000","43016000","PELETERIA (PELES COM PÊLO) E SUAS OBRAS; PELETERIA (PELES COM PÊLO) ARTIFICIAL","43016000 - PELETERIA EM BRUTO,DE RAPOSA,INTEIRA","UN","Unidade"
"43018000","43018000","PELETERIA (PELES COM PÊLO) E SUAS OBRAS; PELETERIA (PELES COM PÊLO) ARTIFICIAL","43018000 - PELETERIA EM BRUTO,DE OUTS.ANIMAIS,INTEIRA","UN","Unidade"
"43019000","43019000","PELETERIA (PELES COM PÊLO) E SUAS OBRAS; PELETERIA (PELES COM PÊLO) ARTIFICIAL","43019000 - CABECAS,CAUDAS,PATAS,ETC.DE ANIMAIS UTIL.NA IND.PELES","UN","Unidade"
"43021100","43021100","PELETERIA (PELES COM PÊLO) E SUAS OBRAS; PELETERIA (PELES COM PÊLO) ARTIFICIAL","43021100 - PELETERIA CURTIDA/ACABADA,DE VISON,INTEIRA, N/REUNIDA","UN","Unidade"
"43021910","43021910","PELETERIA (PELES COM PÊLO) E SUAS OBRAS; PELETERIA (PELES COM PÊLO) ARTIFICIAL","43021910 - PELETERIA CURTIDA/ACABADA,DE OVINOS,INTEIRA, N/REUNIDA","UN","Unidade"
"43021990","43021990","PELETERIA (PELES COM PÊLO) E SUAS OBRAS; PELETERIA (PELES COM PÊLO) ARTIFICIAL","43021990 - PELETERIA CURTIDA/ACAB.DE OUTS.ANIMAIS,INTEIR. N/REUNIDA","UN","Unidade"
"43022000","43022000","PELETERIA (PELES COM PÊLO) E SUAS OBRAS; PELETERIA (PELES COM PÊLO) ARTIFICIAL","43022000 - CABECAS,CAUDAS,ETC.CURTIDAS/ACABADS.INTEIRAS,N/REUNIDAS","UN","Unidade"
"43022000","43022000","PELETERIA (PELES COM PÊLO) E SUAS OBRAS; PELETERIA (PELES COM PÊLO) ARTIFICIAL","43022000 - CABEÇAS, CAUDAS, PATAS E OUTRAS PARTES, DESPERDÍCIOS E APARAS, DE COELHO OU DE LEBRE","UN","Unidade"
"43022000","43022000","PELETERIA (PELES COM PÊLO) E SUAS OBRAS; PELETERIA (PELES COM PÊLO) ARTIFICIAL","43022000 - CABEÇAS, CAUDAS, PATAS E OUTRAS PARTES, DESPERDÍCIOS E APARAS, DE BOVINO, DE OVINO OU DE CAPRINO","UN","Unidade"
"43023000","43023000","PELETERIA (PELES COM PÊLO) E SUAS OBRAS; PELETERIA (PELES COM PÊLO) ARTIFICIAL","43023000 - PELETERIA CURTIDA/ACABADA,INTEIRA/PEDACOS, ETC.REUNIDOS","UN","Unidade"
"43023000","43023000","PELETERIA (PELES COM PÊLO) E SUAS OBRAS; PELETERIA (PELES COM PÊLO) ARTIFICIAL","43023000 - DE BOVINO, OVINO, CAPRINO, COELHO OU DE LEBRE","UN","Unidade"
"43023000","43023000","PELETERIA (PELES COM PÊLO) E SUAS OBRAS; PELETERIA (PELES COM PÊLO) ARTIFICIAL","43023000 - PELES ALONGADAS, EXCETO DE BOVINO, OVINO, CAPRINO, COELHO OU DE LEBRE","UN","Unidade"
"43031000","43031000","PELETERIA (PELES COM PÊLO) E SUAS OBRAS; PELETERIA (PELES COM PÊLO) ARTIFICIAL","43031000 - VESTUARIO E SEUS ACESSORIOS,DE PELETERIA","UN","Unidade"
"43031000","43031000","PELETERIA (PELES COM PÊLO) E SUAS OBRAS; PELETERIA (PELES COM PÊLO) ARTIFICIAL","43031000 - DE BOVINO, OVINO, CAPRINO, COELHO OU DE LEBRE","UN","Unidade"
"43039000","43039000","PELETERIA (PELES COM PÊLO) E SUAS OBRAS; PELETERIA (PELES COM PÊLO) ARTIFICIAL","43039000 - OUTROS ARTEFATOS DE PELETERIA","UN","Unidade"
"43039000","43039000","PELETERIA (PELES COM PÊLO) E SUAS OBRAS; PELETERIA (PELES COM PÊLO) ARTIFICIAL","43039000 - DE BOVINO, OVINO, CAPRINO, COELHO OU DE LEBRE","UN","Unidade"
"43040000","43040000","PELETERIA (PELES COM PÊLO) E SUAS OBRAS; PELETERIA (PELES COM PÊLO) ARTIFICIAL","43040000 - PELETERIA ARTIFICIAL E SUAS OBRAS","M2","Metro Quadrado"
"44011100","44011100","MADEIRA, CARVÃO VEGETAL E OBRAS DE MADEIRA","44011100 - DE CONIFERAS","KG","Quilograma"
"44011200","44011200","MADEIRA, CARVÃO VEGETAL E OBRAS DE MADEIRA","44011200 - DE NAO CONIFERAS","KG","Quilograma"
"44012100","44012100","MADEIRA, CARVÃO VEGETAL E OBRAS DE MADEIRA","44012100 - MADEIRA DE CONIFERAS,EM ESTILHAS OU EM PARTICULAS","KG","Quilograma"
"44012200","44012200","MADEIRA, CARVÃO VEGETAL E OBRAS DE MADEIRA","44012200 - MADEIRA DE NAO CONIFERAS,EM ESTILHAS OU EM PARTICULAS","KG","Quilograma"
"44013100","44013100","MADEIRA, CARVÃO VEGETAL E OBRAS DE MADEIRA","44013100 - PELLETS DE MADEIRA","KG","Quilograma"
"44013900","44013900","MADEIRA, CARVÃO VEGETAL E OBRAS DE MADEIRA","44013900 - OUTRAS SERRAGENS,DESPERDICIOS E RESIDUOS,DE MADEIRA","KG","Quilograma"
"44014000","44014000","MADEIRA, CARVÃO VEGETAL E OBRAS DE MADEIRA","44014000 - SERRAGEM (SERRADURA), DESPERDICIOS E RESIDUOS, DE MADEIRA, NAO AGLOMERADOS","KG","Quilograma"
"44021000","44021000","MADEIRA, CARVÃO VEGETAL E OBRAS DE MADEIRA","44021000 - CARVAO VEGETAL DE BAMBU","KG","Quilograma"
"44029000","44029000","MADEIRA, CARVÃO VEGETAL E OBRAS DE MADEIRA","44029000 - OUTS CARVAO VEGETAL","KG","Quilograma"
"44031100","44031100","MADEIRA, CARVÃO VEGETAL E OBRAS DE MADEIRA","44031100 - DE CONIFERAS","M3","Metro Cubico"
"44031100","44031100","MADEIRA, CARVÃO VEGETAL E OBRAS DE MADEIRA","44031100 - DE CONIFERAS","M3","Metro Cubico"
"44031200","44031200","MADEIRA, CARVÃO VEGETAL E OBRAS DE MADEIRA","44031200 - DE NAO CONIFERAS","M3","Metro Cubico"
"44031200","44031200","MADEIRA, CARVÃO VEGETAL E OBRAS DE MADEIRA","44031200 - DE NAO CONIFERAS","M3","Metro Cubico"
"44032100","44032100","MADEIRA, CARVÃO VEGETAL E OBRAS DE MADEIRA","44032100 - DE PINHEIRO (PINUS SPP), CUJA MAIOR DIMENSAO DA SECAO TRANSVERSAL E IGUAL OU SUPERIOR A 15 CM","M3","Metro Cubico"
"44032100","44032100","MADEIRA, CARVÃO VEGETAL E OBRAS DE MADEIRA","44032100 - DE PINHEIRO (PINUS SPP), CUJA MAIOR DIMENSAO DA SECAO TRANSVERSAL E IGUAL OU SUPERIOR A 15 CM","M3","Metro Cubico"
"44032200","44032200","MADEIRA, CARVÃO VEGETAL E OBRAS DE MADEIRA","44032200 - DE PINHEIRO (PINUS SPP), OUTRAS","M3","Metro Cubico"
"44032200","44032200","MADEIRA, CARVÃO VEGETAL E OBRAS DE MADEIRA","44032200 - DE PINHEIRO (PINUS SPP), OUTRAS","M3","Metro Cubico"
"44032300","44032300","MADEIRA, CARVÃO VEGETAL E OBRAS DE MADEIRA","44032300 - DE ABETO (ABIES SPP) E DE ESPRUCE (PICEA) (PICEA SPP), CUJA MAIOR DIMENSAO DA SECAO TRANSVERSAL E IGUAL OU SUPERIOR A 15 CM","M3","Metro Cubico"
"44032300","44032300","MADEIRA, CARVÃO VEGETAL E OBRAS DE MADEIRA","44032300 - DE ABETO (ABIES SPP) E DE ESPRUCE (PICEA) (PICEA SPP), CUJA MAIOR DIMENSAO DA SECAO TRANSVERSAL E IGUAL OU SUPERIOR A 15 CM","M3","Metro Cubico"
"44032400","44032400","MADEIRA, CARVÃO VEGETAL E OBRAS DE MADEIRA","44032400 - DE ABETO (ABIES SPP) E DE ESPRUCE (PICEA) (PICEA SPP), OUTRAS","M3","Metro Cubico"
"44032400","44032400","MADEIRA, CARVÃO VEGETAL E OBRAS DE MADEIRA","44032400 - DE ABETO (ABIES SPP) E DE ESPRUCE (PICEA) (PICEA SPP), OUTRAS","M3","Metro Cubico"
"44032500","44032500","MADEIRA, CARVÃO VEGETAL E OBRAS DE MADEIRA","44032500 - OUTRAS, CUJA MAIOR DIMENSAO DA SECAO TRANSVERSAL E IGUAL OU SUPERIOR A 15 CM","M3","Metro Cubico"
"44032500","44032500","MADEIRA, CARVÃO VEGETAL E OBRAS DE MADEIRA","44032500 - OUTRAS, CUJA MAIOR DIMENSAO DA SECAO TRANSVERSAL E IGUAL OU SUPERIOR A 15 CM","M3","Metro Cubico"
"44032600","44032600","MADEIRA, CARVÃO VEGETAL E OBRAS DE MADEIRA","44032600 - OUTRAS","M3","Metro Cubico"
"44032600","44032600","MADEIRA, CARVÃO VEGETAL E OBRAS DE MADEIRA","44032600 - OUTRAS","M3","Metro Cubico"
"44034100","44034100","MADEIRA, CARVÃO VEGETAL E OBRAS DE MADEIRA","44034100 - MADEIRA DE DARK OU LIGHT RED MERANTI,ETC.EM BRUTO","M3","Metro Cubico"
"44034100","44034100","MADEIRA, CARVÃO VEGETAL E OBRAS DE MADEIRA","44034100 - ESQUADRIADAS","M3","Metro Cubico"
"44034900","44034900","MADEIRA, CARVÃO VEGETAL E OBRAS DE MADEIRA","44034900 - OUTROS MADEIRAS TROPICAIS,EM BRUTO","M3","Metro Cubico"
"44034900","44034900","MADEIRA, CARVÃO VEGETAL E OBRAS DE MADEIRA","44034900 - ESQUADRIADAS","M3","Metro Cubico"
"44039100","44039100","MADEIRA, CARVÃO VEGETAL E OBRAS DE MADEIRA","44039100 - MADEIRA DE CARVALHO (QUERCUS SPP),EM BRUTO","M3","Metro Cubico"
"44039100","44039100","MADEIRA, CARVÃO VEGETAL E OBRAS DE MADEIRA","44039100 - ESQUADRIADA","M3","Metro Cubico"
"44039300","44039300","MADEIRA, CARVÃO VEGETAL E OBRAS DE MADEIRA","44039300 - DE FAIA (FAGUS SPP), CUJA MAIOR DIMENSAO DA SECAO TRANSVERSAL E IGUAL OU SUPERIOR A 15 CM","M3","Metro Cubico"
"44039300","44039300","MADEIRA, CARVÃO VEGETAL E OBRAS DE MADEIRA","44039300 - DE FAIA (FAGUS SPP), CUJA MAIOR DIMENSAO DA SECAO TRANSVERSAL E IGUAL OU SUPERIOR A 15 CM","M3","Metro Cubico"
"44039400","44039400","MADEIRA, CARVÃO VEGETAL E OBRAS DE MADEIRA","44039400 - DE FAIA (FAGUS SPP), OUTRAS","M3","Metro Cubico"
"44039400","44039400","MADEIRA, CARVÃO VEGETAL E OBRAS DE MADEIRA","44039400 - DE FAIA (FAGUS SPP), OUTRAS","M3","Metro Cubico"
"44039500","44039500","MADEIRA, CARVÃO VEGETAL E OBRAS DE MADEIRA","44039500 - DE BETULA (VIDOEIRO) (BETULA SPP), CUJA MAIOR DIMENSAO DA SECAO TRANSVERSAL E IGUAL OU SUPERIOR A 15 CM","M3","Metro Cubico"
"44039500","44039500","MADEIRA, CARVÃO VEGETAL E OBRAS DE MADEIRA","44039500 - DE BETULA (VIDOEIRO) (BETULA SPP), CUJA MAIOR DIMENSAO DA SECAO TRANSVERSAL E IGUAL OU SUPERIOR A 15 CM","M3","Metro Cubico"
"44039600","44039600","MADEIRA, CARVÃO VEGETAL E OBRAS DE MADEIRA","44039600 - DE BETULA (VIDOEIRO) (BETULA SPP), OUTRAS","M3","Metro Cubico"
"44039600","44039600","MADEIRA, CARVÃO VEGETAL E OBRAS DE MADEIRA","44039600 - DE BETULA (VIDOEIRO) (BETULA SPP), OUTRAS","M3","Metro Cubico"
"44039700","44039700","MADEIRA, CARVÃO VEGETAL E OBRAS DE MADEIRA","44039700 - DE CHOUPO (ALAMO) (POPULUS SPP)","M3","Metro Cubico"
"44039700","44039700","MADEIRA, CARVÃO VEGETAL E OBRAS DE MADEIRA","44039700 - DE CHOUPO (ALAMO) (POPULUS SPP)","M3","Metro Cubico"
"44039800","44039800","MADEIRA, CARVÃO VEGETAL E OBRAS DE MADEIRA","44039800 - DE EUCALIPTO (EUCALYPTUS SPP)","M3","Metro Cubico"
"44039800","44039800","MADEIRA, CARVÃO VEGETAL E OBRAS DE MADEIRA","44039800 - DE EUCALIPTO (EUCALYPTUS SPP)","M3","Metro Cubico"
"44039900","44039900","MADEIRA, CARVÃO VEGETAL E OBRAS DE MADEIRA","44039900 - OUTROS MADEIRAS EM BRUTO","M3","Metro Cubico"
"44039900","44039900","MADEIRA, CARVÃO VEGETAL E OBRAS DE MADEIRA","44039900 - ESQUADRIADAS","M3","Metro Cubico"
"44041000","44041000","MADEIRA, CARVÃO VEGETAL E OBRAS DE MADEIRA","44041000 - ARCOS DE MADEIRA,ESTACAS FENDIDAS,ETC.DE CONIFERAS","KG","Quilograma"
"44042000","44042000","MADEIRA, CARVÃO VEGETAL E OBRAS DE MADEIRA","44042000 - ARCOS DE MADEIRA,ESTACAS FENDIDAS,ETC.DE NAO CONIFERAS","KG","Quilograma"
"44050000","44050000","MADEIRA, CARVÃO VEGETAL E OBRAS DE MADEIRA","44050000 - LA DE MADEIRA E FARINHA DE MADEIRA","KG","Quilograma"
"44061100","44061100","MADEIRA, CARVÃO VEGETAL E OBRAS DE MADEIRA","44061100 - DE CONIFERAS","M3","Metro Cubico"
"44061200","44061200","MADEIRA, CARVÃO VEGETAL E OBRAS DE MADEIRA","44061200 - DE NAO CONIFERAS","M3","Metro Cubico"
"44069100","44069100","MADEIRA, CARVÃO VEGETAL E OBRAS DE MADEIRA","44069100 - DE CONIFERAS","M3","Metro Cubico"
"44069200","44069200","MADEIRA, CARVÃO VEGETAL E OBRAS DE MADEIRA","44069200 - DE NAO CONIFERAS","M3","Metro Cubico"
"44071100","44071100","MADEIRA, CARVÃO VEGETAL E OBRAS DE MADEIRA","44071100 - DE PINHEIRO (PINUS SPP)","M3","Metro Cubico"
"44071200","44071200","MADEIRA, CARVÃO VEGETAL E OBRAS DE MADEIRA","44071200 - DE ABETO (ABIES SPP) E DE ESPRUCE (PICEA) (PICEA SPP)","M3","Metro Cubico"
"44071900","44071900","MADEIRA, CARVÃO VEGETAL E OBRAS DE MADEIRA","44071900 - OUTRAS","M3","Metro Cubico"
"44072100","44072100","MADEIRA, CARVÃO VEGETAL E OBRAS DE MADEIRA","44072100 - MADEIRA DE MOGNO,SERRADA/CORTADA EM FLS.ETC.ESP>6MM","M3","Metro Cubico"
"44072200","44072200","MADEIRA, CARVÃO VEGETAL E OBRAS DE MADEIRA","44072200 - MADEIRA DE VIROLA/IMBUIA/BALSA,SERRADA,CORT.EM FLS.ETC.ESP>6MM","M3","Metro Cubico"
"44072500","44072500","MADEIRA, CARVÃO VEGETAL E OBRAS DE MADEIRA","44072500 - MADEIRA DE DARK RED MERANTI,ETC. SERRADA, CORT.FLS.E>6MM","M3","Metro Cubico"
"44072600","44072600","MADEIRA, CARVÃO VEGETAL E OBRAS DE MADEIRA","44072600 - MADEIRA DE WHITE LAUAN,ETC.SERRADA,CORT.FLS.ETC. ESP>6MM","M3","Metro Cubico"
"44072700","44072700","MADEIRA, CARVÃO VEGETAL E OBRAS DE MADEIRA","44072700 - SAPELLI,SERRADAS/CORT.FLS.ETC .ESP>6MM","M3","Metro Cubico"
"44072800","44072800","MADEIRA, CARVÃO VEGETAL E OBRAS DE MADEIRA","44072800 - IROCO,SERRADAS/CORT.FLS.ETC. ESP>6MM","M3","Metro Cubico"
"44072910","44072910","MADEIRA, CARVÃO VEGETAL E OBRAS DE MADEIRA","44072910 - MADEIRA DE CEDRO,SERRADA/CORTADA EM FOLHAS,ETC.ESP>6MM","M3","Metro Cubico"
"44072920","44072920","MADEIRA, CARVÃO VEGETAL E OBRAS DE MADEIRA","44072920 - MADEIRA DE IPE,SERRADA/CORTADA EM FOLHAS,ETC.ESP>6MM","M3","Metro Cubico"
"44072930","44072930","MADEIRA, CARVÃO VEGETAL E OBRAS DE MADEIRA","44072930 - MADEIRA DE PAU MARFIM,SERRADA/CORT.EM FLS.ETC.ESP>6MM","M3","Metro Cubico"
"44072940","44072940","MADEIRA, CARVÃO VEGETAL E OBRAS DE MADEIRA","44072940 - MADEIRA DE LOURO,SERRADA/CORTADA EM FOLHAS,ETC.ESP>6MM","M3","Metro Cubico"
"44072950","44072950","MADEIRA, CARVÃO VEGETAL E OBRAS DE MADEIRA","44072950 - DE CANAFISTULA (PELTOPHORUM VOGELIANUM)","M3","Metro Cubico"
"44072960","44072960","MADEIRA, CARVÃO VEGETAL E OBRAS DE MADEIRA","44072960 - DE CABREUVA PARDA (MYROCARPUS SPP)","M3","Metro Cubico"
"44072970","44072970","MADEIRA, CARVÃO VEGETAL E OBRAS DE MADEIRA","44072970 - DE URUNDEI (ASTRONIUM BALANSAE)","M3","Metro Cubico"
"44072990","44072990","MADEIRA, CARVÃO VEGETAL E OBRAS DE MADEIRA","44072990 - OUTS.MADEIRAS TROPICAIS,SERRADAS/CORT.FLS.ETC. ESP>6MM","M3","Metro Cubico"
"44079100","44079100","MADEIRA, CARVÃO VEGETAL E OBRAS DE MADEIRA","44079100 - MADEIRA DE CARVALHO,SERRADA/CORTADA EM FLS.ETC.ESP>6MM","M3","Metro Cubico"
"44079200","44079200","MADEIRA, CARVÃO VEGETAL E OBRAS DE MADEIRA","44079200 - MADEIRA DE FAIA,SERRADA/CORTADA EM FOLHAS,ETC.ESP>6MM","M3","Metro Cubico"
"44079300","44079300","MADEIRA, CARVÃO VEGETAL E OBRAS DE MADEIRA","44079300 - MADEIRA DE ÁCER,SERRADA/CORTADA EM FOLHAS,ETC.ESP>6MM","M3","Metro Cubico"
"44079400","44079400","MADEIRA, CARVÃO VEGETAL E OBRAS DE MADEIRA","44079400 - MADEIRA DE CEREJEIRA,SERRADA/CORTADA EM FOLHAS,ETC.ESP>6MM","M3","Metro Cubico"
"44079500","44079500","MADEIRA, CARVÃO VEGETAL E OBRAS DE MADEIRA","44079500 - MADEIRA DE FREIXO,SERRADA/CORTADA EM FOLHAS,ETC.ESP>6MM","M3","Metro Cubico"
"44079600","44079600","MADEIRA, CARVÃO VEGETAL E OBRAS DE MADEIRA","44079600 - DE BETULA (VIDOEIRO) (BETULA SPP)","M3","Metro Cubico"
"44079700","44079700","MADEIRA, CARVÃO VEGETAL E OBRAS DE MADEIRA","44079700 - DE CHOUPO (ALAMO) (POPULUS SPP)","M3","Metro Cubico"
"44079920","44079920","MADEIRA, CARVÃO VEGETAL E OBRAS DE MADEIRA","44079920 - MADEIRA DE PEROBA,SERRADA/CORTADA EM FOLHAS,ETC.ESP>6MM","M3","Metro Cubico"
"44079930","44079930","MADEIRA, CARVÃO VEGETAL E OBRAS DE MADEIRA","44079930 - MADEIRA DE GUAIUVIRA,SERRADA/CORTADA EM FLS.ETC.ESP>6MM","M3","Metro Cubico"
"44079960","44079960","MADEIRA, CARVÃO VEGETAL E OBRAS DE MADEIRA","44079960 - MADEIRA DE AMENDOIM,SERRADA/CORTADA EM FLS.ETC.ESP>6MM","M3","Metro Cubico"
"44079970","44079970","MADEIRA, CARVÃO VEGETAL E OBRAS DE MADEIRA","44079970 - MADEIRA DE ANGICO PRETO,SERRADA/CORT.EM FLS.ETC.ESP>6MM","M3","Metro Cubico"
"44079990","44079990","MADEIRA, CARVÃO VEGETAL E OBRAS DE MADEIRA","44079990 - OUTS.MADEIRAS SERRADAS/CORTADAS EM FOLHAS,ETC.ESP>6MM","M3","Metro Cubico"
"44081010","44081010","MADEIRA, CARVÃO VEGETAL E OBRAS DE MADEIRA","44081010 - FOLHAS DE MADEIRA OBTIDAS POR CORTE DE MADIEIRA ESTRATIFICADA","M3","Metro Cubico"
"44081091","44081091","MADEIRA, CARVÃO VEGETAL E OBRAS DE MADEIRA","44081091 - FOLHAS DE MADEIRA,DE PINHO BRASIL,ESPESSURA<=6MM","M3","Metro Cubico"
"44081099","44081099","MADEIRA, CARVÃO VEGETAL E OBRAS DE MADEIRA","44081099 - FOLHAS DE OUTS.MADEIRAS,DE CONIFERAS,ESPESSURA<=6MM","M3","Metro Cubico"
"44083110","44083110","MADEIRA, CARVÃO VEGETAL E OBRAS DE MADEIRA","44083110 - FOLHAS DE MADEIRA,DE DARK/LIGHT RED MERANTI,ETC.E<=6MM,OTIDAS POR CORTE DE MADEIRA ESTRATIFICADA","M3","Metro Cubico"
"44083190","44083190","MADEIRA, CARVÃO VEGETAL E OBRAS DE MADEIRA","44083190 - OUTS FOLHAS DE MADEIRA,DE DARK/LIGHT RED MERANTI,ETC.E<=6MM","M3","Metro Cubico"
"44083910","44083910","MADEIRA, CARVÃO VEGETAL E OBRAS DE MADEIRA","44083910 - OUTS FOLHAS DE MADEIRAS TROPICAIS,OBTIDAS POR CORTE DE MADEIRA ESTRATIFICADA","M3","Metro Cubico"
"44083991","44083991","MADEIRA, CARVÃO VEGETAL E OBRAS DE MADEIRA","44083991 - FOLHAS DE MADEIRA,DE CEDRO,ESPESSURA<=6MM","M3","Metro Cubico"
"44083992","44083992","MADEIRA, CARVÃO VEGETAL E OBRAS DE MADEIRA","44083992 - FOLHAS DE MADEIRA,DE PAU MARFIM,ESPESSURA<=6MM","M3","Metro Cubico"
"44083999","44083999","MADEIRA, CARVÃO VEGETAL E OBRAS DE MADEIRA","44083999 - FOLHAS DE OUTS.MADEIRAS TROPICAIS,ESPESSURA<=6MM","M3","Metro Cubico"
"44089010","44089010","MADEIRA, CARVÃO VEGETAL E OBRAS DE MADEIRA","44089010 - OUTS FOLHAS DE OUTS.MADEIRAS,OBTIDAS POR CORTE DE MADEIRA ESTRATIFICADA","M3","Metro Cubico"
"44089090","44089090","MADEIRA, CARVÃO VEGETAL E OBRAS DE MADEIRA","44089090 - FOLHAS P/FOLHEAD.ETC.DE OUTS.MADEIRAS","M3","Metro Cubico"
"44091000","44091000","MADEIRA, CARVÃO VEGETAL E OBRAS DE MADEIRA","44091000 - MADEIRA DE CONIFERAS,PERFILADA","M3","Metro Cubico"
"44092100","44092100","MADEIRA, CARVÃO VEGETAL E OBRAS DE MADEIRA","44092100 - MADEIRA DE BAMBU,PERFILADA","M3","Metro Cubico"
"44092200","44092200","MADEIRA, CARVÃO VEGETAL E OBRAS DE MADEIRA","44092200 - DE MADEIRAS TROPICAIS","M3","Metro Cubico"
"44092900","44092900","MADEIRA, CARVÃO VEGETAL E OBRAS DE MADEIRA","44092900 - MADEIRA DE NAO CONIFERAS,PERFILADA","M3","Metro Cubico"
"44101110","44101110","MADEIRA, CARVÃO VEGETAL E OBRAS DE MADEIRA","44101110 - PAINEIS DE PARTÍCULAS DE MADEIRA, EM BRUTO OU SIMPLESMENTE POLIDOS","M3","Metro Cubico"
"44101121","44101121","MADEIRA, CARVÃO VEGETAL E OBRAS DE MADEIRA","44101121 - PAINEIS DE PARTÍCULAS DE MADEIRA, RECOBERTOS NA SUPERFÍCIE COM PAPEL IMPREGNADO DE MELAMINA EM AMBAS AS FACES, COM PELÍCULA PROTETORA NA FACE SUPERIOR E TRABALHO DE ENCAIXE NAS QUATRO LATERAIS, DOS TIPOS UTILIZADOS PARA PAVIMENTOS","M3","Metro Cubico"
"44101129","44101129","MADEIRA, CARVÃO VEGETAL E OBRAS DE MADEIRA","44101129 - OUTROS PAINEIS DE PARTÍCULAS DE MADEIRA, RECOBERTOS NA SUPERFÍCIE COM PAPEL IMPREGNADO DE MELAMINA","M3","Metro Cubico"
"44101190","44101190","MADEIRA, CARVÃO VEGETAL E OBRAS DE MADEIRA","44101190 - OUTROS PAINEIS DE MADEIRA","M3","Metro Cubico"
"44101210","44101210","MADEIRA, CARVÃO VEGETAL E OBRAS DE MADEIRA","44101210 - PAINEIS DE MADEIRA DENOMINADOS DENOMINADOS ORIENTED STRAND BOARD (OSB), EM BRUTO OU POLIDOS","M3","Metro Cubico"
"44101290","44101290","MADEIRA, CARVÃO VEGETAL E OBRAS DE MADEIRA","44101290 - OUTROS PAINEIS DE MADEIRA DENOMINADOS DENOMINADOS ORIENTED STRAND BOARD (OSB)","M3","Metro Cubico"
"44101911","44101911","MADEIRA, CARVÃO VEGETAL E OBRAS DE MADEIRA","44101911 - PAINEIS DE MADEIRA DENOMINADOS WAFERBOARD, EM BRUTO OU POLIDOS","M3","Metro Cubico"
